molecule,init_idx,traj[0] potential energy,traj[0] kinetic energy,traj[-1] potential energy,traj[-1] kinetic energy,total energy deviation (meV)
C2OC4SC6NC3NC2NC2OC4H29,27272,-43741.82567286041,2.341809279246946,-43743.595607883115,4.122697677905963,10.953375955295108
NCOCOC9OCNC2OC4OC3NCOCNC2OC2H30,20222,-48805.947628758295,2.7338321956630214,-48807.835992445645,4.6203820368493576,-1.8138461672467798
C2NC3OC2OCNC2NC2ONC14SH32,3281,-50444.174961706114,2.6265707837869754,-50445.8334064892,4.3503692058531325,65.35363898137669
C7NC5ClC11SH30,29758,-49206.055246550975,2.2950245599111256,-49207.48922346939,3.7502013533296727,21.19987500393128
C12N4C2NCOC7F3C6H36,25109,-47297.761598387035,2.8854688781107747,-47299.05413553914,4.159368647692084,-18.637382524108403
COC4ClCNCNCNC3OC3NC2NC5OC4NH33,49862,-54091.07690112543,2.7338321956630214,-54093.29848966285,4.915230181989847,-40.19055108791214
CNC4NC2NC3NCOC9NCOC2H35,45968,-35987.22252232245,2.609725007414058,-35988.59913559439,3.9675234840363194,-18.814795313632615
OC9NCSNC4SO2NC2OC4H23,17578,-55466.58620806687,2.1085604029864156,-55467.81717930878,3.333140631883526,-6.391013018958169
COC6NC6OC2OC5NCOC6F3C3H33,17744,-50996.07975437328,2.8176264976954166,-50997.522650570914,4.260483733131876,-0.03896220175869658
OCl2N2O2C15N3C3H15,4688,-57572.3735440032,1.8220244981984972,-57571.94158161298,1.374637631921562,-15.42447604695485
